city_or_county,week,score
Arcata,35,1.0
Arcata,36,1.5
Arcata,37,1.0
Arcata,44,1.0
Arcata,50,1.0
Ardmore,1,2.0
Ardmore,3,6.0
Ardmore,4,1.5
Ardmore,7,2.0
Ardmore,12,1.0
Ardmore,14,3.0
Ardmore,16,2.0
Ardmore,20,2.0
Ardmore,21,2.0
Ardmore,23,1.0
Ardmore,28,1.0
Ardmore,29,1.5
Ardmore,30,2.0
Ardmore,31,2.5
Ardmore,34,1.0
Ardmore,38,3.0
Ardmore,39,2.0
Ardmore,42,1.0
Ardmore,43,1.0
Ardmore,48,1.0
Ardmore,51,3.0
Arlington,1,1.0
Arlington,2,2.0
Arlington,3,1.6666666666666667
Arlington,4,2.0
Arlington,5,1.0
Arlington,6,2.0
Arlington,7,1.3333333333333333
Arlington,9,2.0
Arlington,10,2.0
Arlington,11,1.5
Arlington,12,7.0
Arlington,13,2.0
Arlington,14,1.8
Arlington,15,2.6666666666666665
Arlington,16,2.5
Arlington,17,2.6
Arlington,18,2.142857142857143
Arlington,19,2.5
Arlington,20,1.3333333333333333
Arlington,21,1.6
Arlington,22,3.5
Arlington,23,3.0
Arlington,24,2.0
Arlington,25,1.0
Arlington,26,3.0
Arlington,27,2.5
Arlington,28,1.6666666666666667
Arlington,30,1.6666666666666667
Arlington,31,2.6666666666666665
Arlington,32,1.5
Arlington,34,2.0
Arlington,35,2.0
Arlington,37,1.5
Arlington,38,2.0
Arlington,39,1.25
Arlington,40,1.0
Arlington,41,3.0
Arlington,43,2.0
Arlington,45,1.0
Arlington,46,1.0
Arlington,47,1.0
Arlington,48,3.3333333333333335
Arlington,49,1.5
Arlington,50,2.0
Arlington,51,2.0
Arlington,52,1.3333333333333333
Arlington Heights,13,2.0
Arlington Heights,17,1.0
Arlington Heights,18,1.0
Arlington Heights,20,1.0
Arlington Heights,24,2.0
Arlington Heights,30,2.0
Arlington Heights,34,2.0
Arlington Heights,36,1.0
Arlington Heights,43,1.0
Arlington Heights,49,1.0
Artesia,4,2.0
Artesia,6,2.0
Artesia,27,2.0
Artesia,30,1.0
Artesia,34,5.0
Artesia,36,1.0
Artesia,38,2.0
Artesia,39,1.0
Artesia,45,3.0
Artesia,50,1.0
Artesia,51,2.0
Arverne (Queens),2,4.0
Arverne (Queens),4,5.0
Arverne (Queens),7,4.0
Arverne (Queens),25,1.0
Arverne (Queens),27,1.0
Arverne (Queens),28,6.0
Arverne (Queens),29,1.5
Arverne (Queens),32,1.0
Arverne (Queens),33,1.0
Arverne (Queens),34,1.5
Arverne (Queens),36,1.0
Arvin,1,5.0
Arvin,5,1.0
Arvin,19,1.0
Arvin,21,1.0
Arvin,28,2.0
Arvin,41,2.0
Arvin,45,2.0
Arvin,46,3.0
Arvin,47,3.0
Arvin,50,2.0
Arvin,51,2.0
Asbury Park,5,1.0
Asbury Park,13,1.0
Asbury Park,15,2.0
Asbury Park,18,2.3333333333333335
Asbury Park,22,2.0
Asbury Park,25,2.0
Asbury Park,28,1.0
Asbury Park,29,1.0
Asbury Park,30,4.0
Asbury Park,32,2.0
Asbury Park,33,2.0
Asbury Park,38,2.0
Asbury Park,40,1.0
Asbury Park,45,2.5
Asbury Park,46,2.0
Asbury Park,47,1.0
Asbury Park,48,1.0
Asbury Park,51,3.0
Asheboro,3,1.0
Asheboro,14,2.0
Asheboro,16,3.0
Asheboro,18,2.0
Asheboro,20,1.0
Asheboro,24,2.0
Asheboro,28,3.0
Asheboro,32,5.0
Asheboro,34,1.0
Asheboro,36,2.0
Asheboro,42,4.0
Asheboro,43,2.0
Asheboro,44,1.0
Asheboro,48,2.0
Asheboro,52,5.0
Asheboro,53,2.0
Asheville,1,1.5
Asheville,3,1.3333333333333333
Asheville,4,2.0
Asheville,5,1.0
Asheville,6,3.0
Asheville,7,1.0
Asheville,9,3.0
Asheville,10,1.8333333333333333
Asheville,11,1.0
Asheville,12,2.0
Asheville,13,1.0
Asheville,14,1.0
Asheville,15,1.0
Asheville,16,2.0
Asheville,17,5.0
Asheville,18,2.3333333333333335
Asheville,19,2.6666666666666665
Asheville,20,1.0
Asheville,21,2.0
Asheville,22,3.0
Asheville,23,1.0
Asheville,24,4.0
Asheville,25,1.75
Asheville,26,1.0
Asheville,27,1.5
Asheville,28,3.0
Asheville,29,4.0
Asheville,30,1.0
Asheville,31,1.5
Asheville,32,1.5
Asheville,33,1.3333333333333333
Asheville,34,1.0
Asheville,35,2.0
Asheville,37,2.5
Asheville,38,2.0
Asheville,40,2.0
Asheville,41,2.0
Asheville,43,2.0
Asheville,44,2.3333333333333335
Asheville,45,1.0
Asheville,46,1.0
Asheville,47,2.0
Asheville,48,1.0
Asheville,49,1.0
Asheville,50,2.0
Asheville,52,2.3333333333333335
Ashland,5,2.0
Ashland,6,1.0
Ashland,7,2.0
Ashland,10,1.5
Ashland,24,1.0
Ashland,25,4.0
Ashland,29,3.0
Ashland,31,2.0
Ashland,35,1.6666666666666667
Ashland,38,1.0
Ashland,39,3.0
Ashland,40,1.0
Ashland,42,1.0
Ashland,43,2.0
Ashland,44,2.0
Ashland,45,1.0
Ashland,47,1.0
Ashland,48,1.0
Ashland,49,4.0
Ashland,51,2.0
Ashland,52,3.0
Ashtabula,1,1.0
Ashtabula,2,2.0
Ashtabula,5,3.5
Ashtabula,12,1.0
Ashtabula,13,1.0
Ashtabula,15,1.0
Ashtabula,16,2.0
Ashtabula,20,1.5
Ashtabula,23,1.0
Ashtabula,25,2.0
Ashtabula,26,2.0
Ashtabula,30,2.0
Ashtabula,32,2.0
Ashtabula,34,1.0
Ashtabula,40,2.0
Ashtabula,44,2.0
Ashtabula,45,1.0
Ashtabula,46,2.0
Ashtabula,48,1.0
Ashtabula,50,2.0
Ashtabula,52,2.0
Athens,1,2.142857142857143
Athens,2,1.3333333333333333
Athens,3,2.25
Athens,4,2.1666666666666665
Athens,5,2.0
Athens,6,1.1666666666666667
Athens,7,1.5
Athens,8,1.0
Athens,9,2.0
Athens,10,1.5
Athens,11,2.3636363636363638
Athens,12,1.6666666666666667
Athens,13,1.0
Athens,14,1.3333333333333333
Athens,15,1.5
Athens,16,1.8571428571428572
Athens,17,1.75
Athens,18,1.0
Athens,19,1.8333333333333333
Athens,20,2.0
Athens,21,2.0
Athens,22,2.5
Athens,23,1.6666666666666667
Athens,24,1.5
Athens,25,1.75
Athens,26,1.3333333333333333
Athens,27,1.7777777777777777
Athens,28,3.5
Athens,29,1.6
Athens,30,2.75
Athens,31,2.0
Athens,32,1.5
Athens,33,2.3333333333333335
Athens,34,1.3076923076923077
Athens,35,2.5
Athens,36,3.4
Athens,37,1.8333333333333333
Athens,38,2.5
Athens,39,3.5
Athens,40,2.3333333333333335
Athens,41,1.875
Athens,42,2.125
Athens,43,2.375
Athens,44,1.3333333333333333
Athens,45,1.5
Athens,46,1.2
Athens,47,2.0
Athens,48,3.25
Athens,49,1.4285714285714286
Athens,50,1.7142857142857142
Athens,51,1.7777777777777777
Athens,52,1.8333333333333333
Athens,53,1.0
Atlanta,1,1.4285714285714286
Atlanta,2,2.0
Atlanta,3,2.1666666666666665
Atlanta,4,2.25
Atlanta,5,2.0
Atlanta,6,1.2857142857142858
Atlanta,7,1.6363636363636365
Atlanta,8,1.5
Atlanta,9,1.6
Atlanta,10,1.0
Atlanta,11,2.9
Atlanta,12,2.4
Atlanta,13,1.9166666666666667
Atlanta,14,1.7777777777777777
Atlanta,15,2.0
Atlanta,16,2.0
Atlanta,17,1.4285714285714286
Atlanta,18,1.4545454545454546
Atlanta,19,2.75
Atlanta,20,2.4615384615384617
Atlanta,21,1.5
Atlanta,22,2.5833333333333335
Atlanta,23,2.375
Atlanta,24,2.0
Atlanta,25,2.3636363636363638
Atlanta,26,1.4285714285714286
Atlanta,27,2.0
Atlanta,28,1.8181818181818181
Atlanta,29,1.1
Atlanta,30,2.142857142857143
Atlanta,31,1.6923076923076923
Atlanta,32,2.5
Atlanta,33,2.4444444444444446
Atlanta,34,1.5454545454545454
Atlanta,35,2.0714285714285716
Atlanta,36,2.0555555555555554
Atlanta,37,2.142857142857143
Atlanta,38,1.625
Atlanta,39,2.0
Atlanta,40,2.0
Atlanta,41,2.5
Atlanta,42,2.1
Atlanta,43,2.090909090909091
Atlanta,44,2.0
Atlanta,45,3.5454545454545454
Atlanta,46,2.4444444444444446
Atlanta,47,1.6666666666666667
Atlanta,48,2.1333333333333333
Atlanta,49,2.111111111111111
Atlanta,50,1.9166666666666667
Atlanta,51,1.6666666666666667
Atlanta,52,1.5454545454545454
Atlanta,53,2.25
Atlanta (College Park),1,1.0
Atlanta (College Park),2,1.0
Atlanta (College Park),3,4.0
Atlanta (College Park),6,2.0
Atlanta (College Park),7,1.0
Atlanta (College Park),10,1.0
Atlanta (College Park),14,2.5
Atlanta (College Park),15,1.0
Atlanta (College Park),16,8.0
Atlanta (College Park),19,2.0
Atlanta (College Park),21,2.0
Atlanta (College Park),24,2.0
Atlanta (College Park),26,1.0
Atlanta (College Park),27,2.0
Atlanta (College Park),30,1.0
Atlanta (College Park),31,3.0
Atlanta (College Park),32,3.0
Atlanta (College Park),33,4.0
Atlanta (College Park),35,3.0
Atlanta (College Park),36,2.0
Atlanta (College Park),41,1.0
Atlanta (College Park),42,1.0
Atlanta (College Park),46,1.0
Atlanta (College Park),49,2.0
Atlanta (College Park),50,3.0
Atlanta (College Park),51,2.5
Atlanta (College Park),52,1.0
Atlanta (East Point),20,2.0
Atlanta (East Point),26,5.0
Atlanta (East Point),30,3.0
Atlanta (East Point),31,1.0
Atlanta (East Point),36,2.0
Atlanta (East Point),37,3.0
Atlanta (East Point),45,2.0
Atlanta (East Point),48,1.0
Atlanta (East Point),49,2.0
Atlanta (Sandy Springs),6,4.0
Atlanta (Sandy Springs),7,2.0
Atlanta (Sandy Springs),15,1.0
Atlanta (Sandy Springs),18,1.0
Atlanta (Sandy Springs),24,2.0
Atlanta (Sandy Springs),25,1.0
Atlanta (Sandy Springs),26,2.0
Atlanta (Sandy Springs),30,2.0
Atlanta (Sandy Springs),34,1.0
Atlanta (Sandy Springs),38,1.0
Atlanta (Sandy Springs),42,2.0
Atlanta (Sandy Springs),47,5.0
Atlanta (Sandy Springs),48,3.0
Atlanta (Sandy Springs),49,2.0
Atlanta (Sandy Springs),50,3.0
Atlantic City,1,1.5
Atlantic City,2,1.3333333333333333
Atlantic City,3,1.6666666666666667
Atlantic City,4,1.625
Atlantic City,5,2.5
Atlantic City,6,1.25
Atlantic City,7,1.3333333333333333
Atlantic City,8,1.125
Atlantic City,9,1.5
Atlantic City,10,2.0
Atlantic City,12,7.0
Atlantic City,13,1.4285714285714286
Atlantic City,14,1.0
Atlantic City,15,2.0
Atlantic City,16,1.0
Atlantic City,17,3.0
Atlantic City,18,1.0
Atlantic City,19,1.3333333333333333
Atlantic City,20,1.6666666666666667
Atlantic City,21,1.0
Atlantic City,22,1.0
Atlantic City,23,1.6666666666666667
Atlantic City,24,1.5
Atlantic City,25,1.0
Atlantic City,26,1.5
Atlantic City,27,1.0
Atlantic City,28,2.3333333333333335
Atlantic City,29,1.75
Atlantic City,30,6.0
Atlantic City,31,1.1428571428571428
Atlantic City,32,1.2
Atlantic City,33,1.0
Atlantic City,34,1.6666666666666667
Atlantic City,35,2.375
Atlantic City,36,3.0
Atlantic City,37,1.2
Atlantic City,38,1.75
Atlantic City,39,1.5
Atlantic City,40,1.5
Atlantic City,41,1.0
Atlantic City,42,1.0
Atlantic City,43,1.0
Atlantic City,44,2.0
Atlantic City,45,1.0
Atlantic City,46,2.0
Atlantic City,47,1.0
Atlantic City,48,2.0
Atlantic City,49,2.5
Atlantic City,50,1.5
Atlantic City,51,1.5
Atlantic City,52,1.0
Atlantic City,53,2.0
Attleboro,9,1.0
Attleboro,14,2.0
Attleboro,16,1.0
Attleboro,23,1.0
Attleboro,24,1.0
Attleboro,29,3.0
Attleboro,32,2.0
Attleboro,44,4.0
Attleboro,49,5.0
Atwater,1,1.0
Atwater,2,1.0
Atwater,3,2.0
Atwater,6,2.0
Atwater,8,2.0
Atwater,10,2.0
Atwater,15,1.0
Atwater,19,1.0
Atwater,20,1.0
Atwater,21,1.0
Atwater,22,1.0
Atwater,24,1.0
Atwater,25,1.0
Atwater,26,1.0
Atwater,27,2.5
Atwater,28,2.0
Atwater,30,4.0
Atwater,31,1.0
Atwater,33,2.0
Atwater,34,1.5
Atwater,40,2.0
Atwater,41,2.0
Atwater,42,1.5
Atwater,43,1.3333333333333333
Atwater,46,1.5
Atwater,49,1.0
Auburn,1,1.5
Auburn,2,1.0
Auburn,3,1.3333333333333333
Auburn,4,3.0
Auburn,7,1.0
Auburn,8,1.0
Auburn,9,1.5
Auburn,10,1.0
Auburn,11,2.0
Auburn,12,3.0
Auburn,13,1.5
Auburn,15,1.3333333333333333
Auburn,16,3.5
Auburn,19,1.75
Auburn,20,3.0
Auburn,23,1.5
Auburn,25,2.6666666666666665
Auburn,26,1.6
Auburn,27,3.0
Auburn,28,1.0
Auburn,29,2.0
Auburn,30,1.6666666666666667
Auburn,31,3.0
Auburn,32,2.0
Auburn,33,1.5
Auburn,34,2.5
Auburn,35,1.0
Auburn,36,1.0
Auburn,37,1.0
Auburn,38,1.0
Auburn,40,2.6666666666666665
Auburn,41,2.0
Auburn,42,1.0
Auburn,43,2.6666666666666665
Auburn,44,1.5
Auburn,45,1.5
Auburn,46,1.75
Auburn,47,1.0
Auburn,48,1.0
Auburn,49,3.5
Auburn,50,2.0
Auburn,51,1.5
Auburn,52,2.5
Augusta,1,1.75
Augusta,2,1.4
Augusta,3,1.5
Augusta,4,1.75
Augusta,5,1.6666666666666667
Augusta,6,1.7142857142857142
Augusta,7,2.0
Augusta,8,1.0
Augusta,9,1.5
Augusta,10,6.0
Augusta,11,3.0
Augusta,12,1.3333333333333333
Augusta,13,2.0
Augusta,14,2.1666666666666665
Augusta,15,1.7142857142857142
Augusta,16,4.0
Augusta,17,2.5714285714285716
Augusta,18,2.5
Augusta,19,2.0
Augusta,20,1.8333333333333333
Augusta,21,2.0
Augusta,22,1.5
Augusta,23,1.6666666666666667
Augusta,24,2.6666666666666665
Augusta,25,3.25
Augusta,26,1.5
Augusta,27,2.75
Augusta,28,3.0
Augusta,29,2.0
Augusta,30,3.0
Augusta,31,2.6
Augusta,32,2.6666666666666665
Augusta,33,1.8
Augusta,34,2.25
Augusta,35,1.3333333333333333
Augusta,36,1.3333333333333333
Augusta,37,2.125
Augusta,38,3.5
Augusta,39,1.3333333333333333
Augusta,40,2.0
Augusta,41,1.6666666666666667
Augusta,42,1.6666666666666667
Augusta,43,1.625
Augusta,44,2.142857142857143
Augusta,45,2.1818181818181817
Augusta,46,1.75
Augusta,47,1.6666666666666667
Augusta,48,1.6666666666666667
Augusta,49,2.0
Augusta,50,2.2857142857142856
Augusta,51,2.6
Augusta,52,2.4444444444444446
Augusta,53,1.5
Aurora,1,2.0
Aurora,2,2.0
Aurora,3,2.0
Aurora,4,2.0
Aurora,6,1.5
Aurora,7,1.0
Aurora,8,2.0
Aurora,9,1.5
Aurora,10,1.8
Aurora,11,4.0
Aurora,12,1.6666666666666667
Aurora,13,1.4
Aurora,14,1.2
Aurora,15,1.25
Aurora,16,2.8
Aurora,17,1.8
Aurora,18,1.4
Aurora,19,1.3333333333333333
Aurora,20,2.5
Aurora,21,1.8
Aurora,22,2.1666666666666665
Aurora,23,2.6666666666666665
Aurora,24,2.142857142857143
Aurora,25,2.4
Aurora,26,3.0
Aurora,27,2.0
Aurora,28,2.0
Aurora,29,1.625
Aurora,30,1.6
Aurora,31,1.6666666666666667
Aurora,32,3.5
Aurora,33,2.0
Aurora,34,1.75
Aurora,35,1.4
Aurora,36,2.4
Aurora,37,3.5
Aurora,38,1.4
Aurora,39,3.0
Aurora,40,1.1666666666666667
Aurora,41,2.0
Aurora,42,1.2
Aurora,43,1.0
Aurora,44,1.0
Aurora,45,1.2857142857142858
Aurora,46,1.75
Aurora,47,3.0
Aurora,48,1.5
Aurora,49,1.6666666666666667
Aurora,50,1.3333333333333333
Aurora,51,1.5
Aurora,52,1.6
Aurora (Centennial),7,2.0
Aurora (Centennial),12,2.0
Aurora (Centennial),14,4.0
Aurora (Centennial),22,5.0
Aurora (Centennial),31,2.0
Aurora (Centennial),35,1.0
Aurora (Centennial),37,2.0
Aurora (Centennial),40,2.0
Austell,2,1.0
Austell,7,2.0
Austell,8,1.0
Austell,19,2.0
Austell,20,5.0
Austell,21,2.0
Austell,30,1.0
Austell,38,3.0
Austell,41,2.0
Austell,43,2.3333333333333335
Austell,50,5.0
Austin,1,1.0
Austin,2,1.8
Austin,3,1.8333333333333333
Austin,4,2.2
Austin,5,1.6
Austin,6,1.3333333333333333
Austin,7,2.3333333333333335
Austin,8,1.75
Austin,9,2.8333333333333335
Austin,10,2.5
Austin,11,1.7777777777777777
Austin,12,1.5
Austin,13,1.4
Austin,14,2.0
Austin,15,2.2
Austin,16,1.0
Austin,17,1.625
Austin,18,2.0
Austin,19,2.5
Austin,20,2.2857142857142856
Austin,21,1.3333333333333333
Austin,22,1.0
Austin,23,2.5
Austin,24,1.6666666666666667
Austin,25,2.6
Austin,26,2.0
Austin,27,2.0
Austin,28,1.4
Austin,29,2.0
Austin,30,2.6666666666666665
Austin,31,1.75
Austin,32,2.625
Austin,33,1.8
Austin,34,2.0
Austin,35,2.0
Austin,36,2.3333333333333335
Austin,37,1.5555555555555556
Austin,38,1.75
Austin,39,3.0
Austin,40,2.0
Austin,41,1.5
Austin,42,2.3333333333333335
Austin,43,3.5
Austin,44,2.888888888888889
Austin,45,1.7142857142857142
Austin,46,2.0
Austin,47,2.7142857142857144
Austin,48,2.0
Austin,49,2.0
Austin,50,1.7
Austin,51,2.0
Austin,52,2.1666666666666665
Avon,6,4.0
Avon,14,1.0
Avon,17,1.5
Avon,19,2.0
Avon,35,2.0
Avon,40,2.0
Avon,48,1.5
Avon,49,2.0
Avon,51,2.0
Avon Park,13,2.0
Avon Park,19,7.5
Avon Park,23,4.0
Avon Park,27,1.0
Avon Park,29,5.0
Avon Park,34,2.0
Avon Park,38,2.0
Avon Park,52,2.0
Avondale,6,2.0
Avondale,8,2.0
Avondale,9,1.5
Avondale,13,2.0
Avondale,15,1.0
Avondale,22,1.0
Avondale,26,2.0
Avondale,30,1.0
Avondale,34,2.0
Avondale,35,2.0
Avondale,39,2.0
Avondale,43,1.0
Avondale,44,2.0
Avondale,50,1.5
Ayden,14,1.0
Ayden,16,3.5
Ayden,18,3.0
Ayden,20,2.0
Ayden,21,1.6666666666666667
Ayden,24,2.0
Ayden,30,1.0
Ayden,33,1.0
Ayden,45,4.0
Ayden,49,1.0
Ayden,52,2.0
Azle,7,1.0
Azle,9,1.0
Azle,13,1.0
Azle,23,1.0
Azle,37,2.0
Azle,43,2.0
Azle,47,2.0
Azle,51,2.0
Azusa,2,2.0
Azusa,3,1.5
Azusa,10,1.0
Azusa,18,2.0
Azusa,21,1.0
Azusa,22,2.0
Azusa,25,1.0
Azusa,30,1.5
Azusa,45,4.0
Azusa,50,1.0
Bainbridge,10,2.0
Bainbridge,12,2.0
Bainbridge,15,1.0
Bainbridge,29,1.0
Bainbridge,31,2.6666666666666665
Bainbridge,32,2.0
Bainbridge,38,2.0
Bainbridge,40,1.0
Bainbridge,43,4.0
Bainbridge,44,3.0
Bainbridge,50,6.0
Baker,2,2.0
Baker,3,2.0
Baker,6,1.0
Baker,9,2.0
Baker,10,1.0
Baker,12,1.0
Baker,13,5.0
Baker,14,1.0
Baker,16,2.0
Baker,17,2.5
Baker,18,2.0
Baker,21,1.0
Baker,35,2.0
Baker,37,2.5
Baker,38,1.0
Baker,45,5.0
Baker,48,1.0
Bakersfield,1,1.6
Bakersfield,2,1.4285714285714286
Bakersfield,3,1.1666666666666667
Bakersfield,4,1.6666666666666667
Bakersfield,5,2.0
Bakersfield,6,1.0
Bakersfield,7,1.75
Bakersfield,8,2.7777777777777777
Bakersfield,9,2.25
Bakersfield,10,1.6666666666666667
Bakersfield,11,1.5
Bakersfield,12,1.5
Bakersfield,13,1.25
Bakersfield,14,2.142857142857143
Bakersfield,15,2.4
Bakersfield,16,2.0
Bakersfield,17,1.5
Bakersfield,18,3.0
Bakersfield,19,2.0
Bakersfield,20,2.142857142857143
Bakersfield,21,2.1818181818181817
Bakersfield,22,1.8888888888888888
Bakersfield,23,3.6666666666666665
Bakersfield,24,1.1666666666666667
Bakersfield,25,1.5
Bakersfield,26,1.5
Bakersfield,27,3.0
Bakersfield,28,3.8333333333333335
Bakersfield,29,1.8888888888888888
Bakersfield,30,2.25
Bakersfield,31,2.5
Bakersfield,32,2.3333333333333335
Bakersfield,33,2.090909090909091
Bakersfield,34,1.5
Bakersfield,35,1.6666666666666667
Bakersfield,36,1.0
Bakersfield,37,2.2
Bakersfield,38,2.7142857142857144
Bakersfield,39,1.4285714285714286
Bakersfield,40,2.0
Bakersfield,41,1.3333333333333333
Bakersfield,42,1.5
Bakersfield,43,1.3333333333333333
Bakersfield,44,1.4
Bakersfield,45,2.6
Bakersfield,46,1.1666666666666667
Bakersfield,47,2.0
Bakersfield,48,1.5714285714285714
Bakersfield,49,2.090909090909091
Bakersfield,50,2.2
Bakersfield,51,1.0
Bakersfield,52,1.7142857142857142
Bakersfield,53,1.0
Baldwin,7,3.0
Baldwin,11,2.0
Baldwin,20,2.0
Baldwin,23,2.0
Baldwin,24,2.0
Baldwin,28,1.0
Baldwin,30,1.0
Baldwin,31,2.0
Baldwin,36,2.0
Baldwin,37,2.0
Baldwin,43,1.0
Baldwin,44,2.0
Baldwin Park,5,1.0
Baldwin Park,6,1.0
Baldwin Park,16,2.0
Baldwin Park,17,1.0
Baldwin Park,23,4.0
Baldwin Park,34,3.0
Baldwin Park,38,1.0
Baldwin Park,44,2.0
Baltimore,1,1.5161290322580645
Baltimore,2,1.4146341463414633
Baltimore,3,1.3
Baltimore,4,1.48
Baltimore,5,1.5416666666666667
Baltimore,6,1.2903225806451613
Baltimore,7,1.46875
Baltimore,8,1.4857142857142858
Baltimore,9,1.2857142857142858
Baltimore,10,1.3157894736842106
Baltimore,11,1.5
Baltimore,12,1.5
Baltimore,13,1.5277777777777777
Baltimore,14,1.3823529411764706
Baltimore,15,1.4210526315789473
Baltimore,16,1.3333333333333333
Baltimore,17,1.24
Baltimore,18,1.3148148148148149
Baltimore,19,1.546875
Baltimore,20,1.5208333333333333
Baltimore,21,1.4807692307692308
Baltimore,22,1.380952380952381
Baltimore,23,1.411764705882353
Baltimore,24,1.490909090909091
Baltimore,25,1.3333333333333333
Baltimore,26,1.3863636363636365
Baltimore,27,1.4794520547945205
Baltimore,28,1.4029850746268657
Baltimore,29,1.2698412698412698
Baltimore,30,1.3636363636363635
Baltimore,31,1.5849056603773586
Baltimore,32,1.3773584905660377
Baltimore,33,1.3454545454545455
Baltimore,34,1.4150943396226414
Baltimore,35,1.6
Baltimore,36,1.4262295081967213
Baltimore,37,1.3484848484848484
Baltimore,38,1.4098360655737705
Baltimore,39,1.3773584905660377
Baltimore,40,1.394736842105263
Baltimore,41,1.3968253968253967
Baltimore,42,1.346938775510204
Baltimore,43,1.3636363636363635
Baltimore,44,1.3404255319148937
Baltimore,45,1.4285714285714286
Baltimore,46,1.34
Baltimore,47,1.375
Baltimore,48,1.5510204081632653
Baltimore,49,1.359375
Baltimore,50,1.4029850746268657
Baltimore,51,1.359375
Baltimore,52,1.288888888888889
Baltimore,53,1.1538461538461537
Bamberg,6,2.0
Bamberg,8,1.0
Bamberg,9,1.0
Bamberg,16,2.0
Bamberg,21,1.0
Bamberg,22,1.0
Bamberg,38,2.0
Bamberg,39,2.0
Bamberg,42,1.5
Bamberg,43,2.0
Bangor,4,2.0
Bangor,5,2.0
Bangor,6,2.0
Bangor,10,6.0
Bangor,11,1.0
Bangor,15,2.0
Bangor,16,1.0
Bangor,17,2.0
Bangor,19,1.0
Bangor,20,1.0
Bangor,33,2.0
Bangor,34,1.0
Bangor,37,5.0
Bangor,40,1.0
Bangor,41,2.0
Bangor,42,2.0
Bangor,44,3.0
Bangor,46,1.0
Bangor,48,2.5
Bangor,49,1.5
Bangor,53,1.0
Bardstown,2,1.0
Bardstown,6,1.0
Bardstown,7,2.0
Bardstown,13,4.0
Bardstown,14,2.0
Bardstown,15,4.0
Bardstown,17,1.0
Bardstown,19,1.0
Bardstown,20,5.0
Bardstown,22,1.0
Bardstown,23,1.0
Bardstown,46,1.5
Bardstown,49,2.0
Bardstown,52,1.0
Barnstable,2,1.0
Barnstable,4,1.0
Barnstable,11,2.0
Barnstable,17,1.0
Barnstable,26,1.0
Barnstable,32,1.0
Barnstable,35,1.0
Barnstable,37,4.0
Barnstable,38,4.0
Barnstable,42,1.0
Barnstable,43,1.0
Barnstable,47,3.0
Barnstable,50,2.0
Barre,7,1.0
Barre,8,2.0
Barre,9,1.0
Barre,11,2.0
Barre,17,2.0
Barre,19,1.0
Barre,30,1.0
Barre,31,2.0
Barre,38,2.0
Barre,44,1.0
Barre,47,1.0
Barre,52,1.0
Barrington,2,2.0
Barrington,5,2.0
Barrington,13,2.0
Barrington,14,5.0
Barrington,15,1.0
Barrington,23,1.0
Barrington,32,1.0
Barrington,39,1.0
Barrington,49,1.0
Barstow,1,1.0
Barstow,19,2.0
Barstow,25,1.0
Barstow,26,1.0
Barstow,29,2.0
Barstow,31,2.0
Barstow,41,3.0
Barstow,42,1.0
Barstow,45,1.0
Barstow,47,1.0
Bartlesville,8,1.0
Bartlesville,11,1.0
Bartlesville,12,1.0
Bartlesville,13,2.5
Bartlesville,16,1.0
Bartlesville,21,2.0
Bartlesville,24,2.0
Bartlesville,26,2.0
Bartlesville,29,1.0
Bartlesville,30,1.0
Bartlesville,34,3.0
Bartlesville,42,1.0
Bartlesville,43,1.0
Bartlesville,51,1.0
Bartow,2,2.0
Bartow,6,1.0
Bartow,19,2.0
Bartow,23,2.0
Bartow,24,2.0
Bartow,30,2.0
Bartow,35,1.0
Bartow,43,1.0
Bartow,51,2.0
Bartow,52,2.0
Bastrop,1,3.0
Bastrop,2,3.0
Bastrop,6,4.0
Bastrop,7,2.0
Bastrop,9,3.0
Bastrop,10,2.0
Bastrop,12,3.0
Bastrop,21,1.0
Bastrop,23,1.0
Bastrop,29,5.0
Bastrop,36,3.0
Bastrop,39,1.0
Bastrop,45,4.0
Bastrop,46,5.0
Bastrop,52,1.0
Batavia,4,2.0
Batavia,16,2.0
Batavia,18,4.0
Batavia,38,2.0
Batavia,42,2.0
Batavia,47,1.0
Batavia,48,2.0
Batavia,52,1.0
Batesville,9,2.0
Batesville,18,1.0
Batesville,24,1.0
Batesville,27,3.0
Batesville,44,2.0
Batesville,46,2.0
Batesville,49,2.0
Batesville,50,1.0
Bath,2,1.0
Bath,8,1.0
Bath,12,1.0
Bath,14,2.0
Bath,15,1.0
Bath,20,2.0
Bath,22,2.0
Bath,25,1.0
Bath,27,2.0
Bath,28,1.0
Bath,32,1.0
Bath,34,1.0
Bath,43,1.0
Bath,47,2.0
Baton Rouge,1,2.5
Baton Rouge,2,1.8181818181818181
Baton Rouge,3,2.0
Baton Rouge,4,3.875
Baton Rouge,5,1.6666666666666667
Baton Rouge,6,2.3636363636363638
Baton Rouge,7,2.0
Baton Rouge,8,2.0
Baton Rouge,9,2.076923076923077
Baton Rouge,10,1.9285714285714286
Baton Rouge,11,1.75
Baton Rouge,12,3.0
Baton Rouge,13,2.25
Baton Rouge,14,2.111111111111111
Baton Rouge,15,1.8
Baton Rouge,16,2.0588235294117645
Baton Rouge,17,2.6
Baton Rouge,18,1.8333333333333333
Baton Rouge,19,1.625
Baton Rouge,20,2.5
Baton Rouge,21,2.25
Baton Rouge,22,2.0
Baton Rouge,23,1.8888888888888888
Baton Rouge,24,1.5
