year,state,congressional_district,party,totalvotes,republican_votes,democrat_votes
2000,WEST VIRGINIA,2,REPUBLICAN,224315,108769,114391
2000,WEST VIRGINIA,3,DEMOCRAT,160786,13839,146807
2000,WISCONSIN,1,REPUBLICAN,266791,177612,88287
2000,WISCONSIN,2,DEMOCRAT,318380,153298,163534
2000,WISCONSIN,3,DEMOCRAT,272212,97720,173505
2000,WISCONSIN,4,DEMOCRAT,269265,104587,163622
2000,WISCONSIN,5,DEMOCRAT,223852,49459,173893
2000,WISCONSIN,6,REPUBLICAN,275605,179205,95436
2000,WISCONSIN,7,DEMOCRAT,273460,99448,173007
2000,WISCONSIN,8,REPUBLICAN,283294,211388,71187
2000,WISCONSIN,9,REPUBLICAN,323455,239498,83117
2000,WYOMING,0,REPUBLICAN,212312,141848,69759
2002,ALABAMA,1,REPUBLICAN,178687,108102,69879
2002,ALABAMA,2,REPUBLICAN,187965,129233,58145
2002,ALABAMA,3,REPUBLICAN,181223,91169,89153
2002,ALABAMA,4,REPUBLICAN,161101,139705,21182
2002,ALABAMA,5,DEMOCRAT,195171,51621,143029
2002,ALABAMA,6,REPUBLICAN,198346,178171,19973
2002,ALABAMA,7,DEMOCRAT,166309,12448,153735
2002,ALASKA,0,REPUBLICAN,227725,169685,57460
2002,ARIZONA,1,REPUBLICAN,174687,85967,87833
2002,ARIZONA,2,REPUBLICAN,167502,100359,66472
2002,ARIZONA,3,REPUBLICAN,155751,104847,50395
2002,ARIZONA,4,DEMOCRAT,66065,21333,44517
2002,ARIZONA,5,REPUBLICAN,169812,103870,65283
2002,ARIZONA,6,REPUBLICAN,156337,103094,52711
2002,ARIZONA,7,DEMOCRAT,103818,42136,61256
2002,ARIZONA,8,REPUBLICAN,200428,126930,72763
2002,ARKANSAS,1,DEMOCRAT,194058,63713,129701
2002,ARKANSAS,2,DEMOCRAT,153626,10765,142752
2002,ARKANSAS,3,REPUBLICAN,143055,141478,1561
2002,ARKANSAS,4,DEMOCRAT,197537,77125,119633
2002,CALIFORNIA,1,DEMOCRAT,185216,65882,118669
2002,CALIFORNIA,2,REPUBLICAN,178985,117747,60626
2002,CALIFORNIA,3,REPUBLICAN,194918,121732,72454
2002,CALIFORNIA,4,REPUBLICAN,228506,147997,79704
2002,CALIFORNIA,5,DEMOCRAT,131578,38463,92726
2002,CALIFORNIA,6,DEMOCRAT,209563,69115,139750
2002,CALIFORNIA,7,DEMOCRAT,138376,40122,97849
2002,CALIFORNIA,8,DEMOCRAT,160441,32429,127684
2002,CALIFORNIA,9,DEMOCRAT,166917,30714,135893
2002,CALIFORNIA,10,DEMOCRAT,167197,40399,126390
2002,CALIFORNIA,11,REPUBLICAN,173956,104921,68345
2002,CALIFORNIA,12,DEMOCRAT,154984,48893,105597
2002,CALIFORNIA,13,DEMOCRAT,121723,34876,86495
2002,CALIFORNIA,14,DEMOCRAT,171678,54077,117055
2002,CALIFORNIA,15,DEMOCRAT,133022,45085,87482
2002,CALIFORNIA,16,DEMOCRAT,107986,35260,72370
2002,CALIFORNIA,17,DEMOCRAT,149296,47187,101632
2002,CALIFORNIA,18,DEMOCRAT,109593,52878,56181
2002,CALIFORNIA,19,REPUBLICAN,157802,106209,51077
2002,CALIFORNIA,20,DEMOCRAT,74770,26872,47627
2002,CALIFORNIA,21,REPUBLICAN,124198,87544,36287
2002,CALIFORNIA,22,REPUBLICAN,164285,120473,43374
2002,CALIFORNIA,23,DEMOCRAT,162222,65805,95752
2002,CALIFORNIA,24,REPUBLICAN,185006,120585,63777
2002,CALIFORNIA,25,REPUBLICAN,124336,80775,43125
2002,CALIFORNIA,26,REPUBLICAN,149530,95360,53628
2002,CALIFORNIA,27,DEMOCRAT,128811,48506,79815
2002,CALIFORNIA,28,DEMOCRAT,103326,29259,73771
2002,CALIFORNIA,29,DEMOCRAT,121541,45050,76036
2002,CALIFORNIA,30,DEMOCRAT,185593,54439,130604
2002,CALIFORNIA,31,DEMOCRAT,67243,12547,54569
2002,CALIFORNIA,32,DEMOCRAT,85079,26284,58530
2002,CALIFORNIA,33,DEMOCRAT,118449,20463,97779
2002,CALIFORNIA,34,DEMOCRAT,65824,16919,48734
2002,CALIFORNIA,35,DEMOCRAT,93407,20796,72401
2002,CALIFORNIA,36,DEMOCRAT,143751,54997,88198
2002,CALIFORNIA,37,DEMOCRAT,87012,23331,63445
2002,CALIFORNIA,38,DEMOCRAT,88027,25173,62600
2002,CALIFORNIA,39,DEMOCRAT,95346,42659,52256
2002,CALIFORNIA,40,REPUBLICAN,136642,92422,43778
2002,CALIFORNIA,41,REPUBLICAN,135533,91326,43765
2002,CALIFORNIA,42,REPUBLICAN,145246,98476,46302
2002,CALIFORNIA,43,DEMOCRAT,68340,22736,45374
2002,CALIFORNIA,44,REPUBLICAN,120463,76686,43339
2002,CALIFORNIA,45,REPUBLICAN,133533,87101,45968
2002,CALIFORNIA,46,REPUBLICAN,176265,108807,66783
2002,CALIFORNIA,47,DEMOCRAT,70178,27400,42501
2002,CALIFORNIA,48,REPUBLICAN,179549,122884,56098
2002,CALIFORNIA,49,REPUBLICAN,122497,94594,27624
2002,CALIFORNIA,50,REPUBLICAN,172701,111095,60990
2002,CALIFORNIA,51,DEMOCRAT,102787,42814,59541
2002,CALIFORNIA,52,REPUBLICAN,169010,118561,49945
2002,CALIFORNIA,53,DEMOCRAT,116180,43489,72252
2002,COLORADO,1,DEMOCRAT,168582,56295,111718
2002,COLORADO,2,DEMOCRAT,205522,81198,123504
2002,COLORADO,3,REPUBLICAN,217972,143433,73794
2002,COLORADO,4,REPUBLICAN,209955,115359,93650
2002,COLORADO,5,REPUBLICAN,184677,128118,55993
2002,COLORADO,6,REPUBLICAN,237501,158851,77864
2002,COLORADO,7,REPUBLICAN,172879,81789,90179
2002,CONNECTICUT,1,DEMOCRAT,201688,66320,134698
2002,CONNECTICUT,2,REPUBLICAN,217108,117434,98677
2002,CONNECTICUT,3,DEMOCRAT,185364,63169,121557
2002,CONNECTICUT,4,REPUBLICAN,175695,113197,61873
2002,CONNECTICUT,5,REPUBLICAN,209454,113626,94870
2002,DELAWARE,0,REPUBLICAN,228405,164605,63162
2002,FLORIDA,1,REPUBLICAN,204626,152635,51471
2002,FLORIDA,2,DEMOCRAT,227439,74522,152164
2002,FLORIDA,3,DEMOCRAT,149213,60143,88462
2002,FLORIDA,4,REPUBLICAN,171661,171152,504
2002,FLORIDA,5,REPUBLICAN,254671,121998,131346
2002,FLORIDA,6,REPUBLICAN,216616,141570,74296
2002,FLORIDA,7,REPUBLICAN,238591,142147,95480
2002,FLORIDA,8,REPUBLICAN,189596,123497,65438
2002,FLORIDA,9,REPUBLICAN,237008,169369,66963
2002,FLORIDA,13,REPUBLICAN,253809,139048,113613
2002,FLORIDA,15,REPUBLICAN,231857,146414,84589
2002,FLORIDA,16,REPUBLICAN,223340,176171,46697
2002,FLORIDA,17,DEMOCRAT,113822,72,113749
2002,FLORIDA,18,REPUBLICAN,149787,103512,45812
2002,FLORIDA,19,DEMOCRAT,217224,59872,156747
2002,FLORIDA,22,REPUBLICAN,217115,131930,84333
2002,FLORIDA,23,DEMOCRAT,124338,27711,96347
2002,FLORIDA,24,REPUBLICAN,219243,135576,82830
2002,FLORIDA,25,REPUBLICAN,126602,81845,44309
2002,GEORGIA,1,REPUBLICAN,143687,103661,39626
2002,GEORGIA,2,DEMOCRAT,102925,0,102925
2002,GEORGIA,3,DEMOCRAT,149260,73127,75394
2002,GEORGIA,4,DEMOCRAT,153247,34850,118045
2002,GEORGIA,5,DEMOCRAT,116259,0,116259
2002,GEORGIA,6,REPUBLICAN,204729,163525,40792
2002,GEORGIA,7,REPUBLICAN,176121,138997,36753
2002,GEORGIA,8,REPUBLICAN,181927,142505,39028
2002,GEORGIA,9,REPUBLICAN,169287,123313,45514
2002,GEORGIA,10,REPUBLICAN,129242,129242,0
2002,GEORGIA,11,REPUBLICAN,134434,69427,64357
2002,GEORGIA,12,REPUBLICAN,140383,77479,62275
2002,GEORGIA,13,DEMOCRAT,117416,46931,70011
2002,HAWAII,1,DEMOCRAT,180733,48569,131673
2002,HAWAII,2,DEMOCRAT,179251,77794,100671
2002,IDAHO,1,REPUBLICAN,206141,120743,84544
2002,IDAHO,2,REPUBLICAN,198882,135605,62644
2002,ILLINOIS,1,DEMOCRAT,183656,34242,149068
2002,ILLINOIS,2,DEMOCRAT,184010,32241,151443
2002,ILLINOIS,3,DEMOCRAT,156042,0,156042
2002,ILLINOIS,4,DEMOCRAT,84513,17002,67339
2002,ILLINOIS,5,DEMOCRAT,159435,52392,106514
2002,ILLINOIS,6,REPUBLICAN,173872,113174,60091
2002,ILLINOIS,7,DEMOCRAT,165756,27545,137933
2002,ILLINOIS,8,REPUBLICAN,165926,95275,69944
2002,ILLINOIS,9,DEMOCRAT,168836,49692,118642
2002,ILLINOIS,10,REPUBLICAN,186911,128611,57717
2002,ILLINOIS,11,REPUBLICAN,193085,124192,68204
2002,ILLINOIS,12,DEMOCRAT,190020,57856,131580
2002,ILLINOIS,13,REPUBLICAN,198615,139546,58478
2002,ILLINOIS,14,REPUBLICAN,182363,135198,46693
2002,ILLINOIS,15,REPUBLICAN,206617,134650,71247
2002,ILLINOIS,16,REPUBLICAN,188827,133339,54933
2002,ILLINOIS,17,DEMOCRAT,203612,75754,127093
2002,ILLINOIS,18,REPUBLICAN,192567,192567,0
2002,ILLINOIS,19,REPUBLICAN,244473,133956,109412
2002,INDIANA,1,DEMOCRAT,135111,44221,90443
2002,INDIANA,2,REPUBLICAN,188458,95081,92443
2002,INDIANA,3,REPUBLICAN,146606,92566,53500
2002,INDIANA,4,REPUBLICAN,158008,112760,44796
2002,INDIANA,5,REPUBLICAN,179855,129442,49909
2002,INDIANA,6,REPUBLICAN,185653,118436,66545
2002,INDIANA,7,DEMOCRAT,145840,67678,77478
2002,INDIANA,8,REPUBLICAN,192865,98952,92974
2002,INDIANA,9,DEMOCRAT,188957,91380,96654
2002,IOWA,1,REPUBLICAN,196455,112280,83333
2002,IOWA,2,REPUBLICAN,207171,108130,98051
2002,IOWA,3,DEMOCRAT,215985,99612,115367
2002,IOWA,4,REPUBLICAN,210774,115430,94391
2002,IOWA,5,REPUBLICAN,182237,113257,68290
2002,KANSAS,1,REPUBLICAN,208561,189976,18399
2002,KANSAS,2,REPUBLICAN,210977,127477,82665
2002,KANSAS,3,DEMOCRAT,219389,108201,110095
2002,KANSAS,4,REPUBLICAN,190963,115691,74519
2002,KENTUCKY,1,REPUBLICAN,180217,117600,61991
2002,KENTUCKY,2,REPUBLICAN,176288,122773,52980
2002,KENTUCKY,3,REPUBLICAN,229074,118228,109738
2002,KENTUCKY,4,DEMOCRAT,171735,83119,87776
2002,KENTUCKY,5,REPUBLICAN,176240,137986,37871
2002,KENTUCKY,6,REPUBLICAN,160688,115622,44615
2002,LOUISIANA,1,REPUBLICAN,180570,147117,33118
2002,LOUISIANA,2,DEMOCRAT,142156,51328,90310
2002,LOUISIANA,3,REPUBLICAN,150342,130323,19819
2002,LOUISIANA,4,REPUBLICAN,160093,114649,44990
2002,LOUISIANA,5,DEMOCRAT,172462,84887,86718
2002,LOUISIANA,6,REPUBLICAN,174830,146932,27619
2002,LOUISIANA,7,DEMOCRAT,159710,20840,138659
2002,MAINE,1,DEMOCRAT,270577,96952,172646
2002,MAINE,2,DEMOCRAT,224717,106771,116868
2002,MARYLAND,1,REPUBLICAN,249990,192004,57406
2002,MARYLAND,2,DEMOCRAT,194672,88064,105718
2002,MARYLAND,3,DEMOCRAT,221310,74964,145589
2002,MARYLAND,4,DEMOCRAT,166729,34734,131644
2002,MARYLAND,5,DEMOCRAT,198819,60307,137903
2002,MARYLAND,6,REPUBLICAN,223400,147825,74819
2002,MARYLAND,7,DEMOCRAT,186219,48680,137047
2002,MARYLAND,8,DEMOCRAT,217974,104134,112788
2002,MASSACHUSETTS,1,DEMOCRAT,212216,73631,137841
2002,MASSACHUSETTS,2,DEMOCRAT,208498,54560,153387
2002,MASSACHUSETTS,3,DEMOCRAT,212304,56041,155697
2002,MASSACHUSETTS,4,DEMOCRAT,221209,54533,166125
2002,MASSACHUSETTS,5,DEMOCRAT,214022,90545,122562
2002,MASSACHUSETTS,6,DEMOCRAT,252867,89067,162900
2002,MASSACHUSETTS,7,DEMOCRAT,236013,64395,170968
2002,MASSACHUSETTS,8,DEMOCRAT,155304,43009,111861
2002,MASSACHUSETTS,9,DEMOCRAT,235866,67133,168055
2002,MASSACHUSETTS,10,DEMOCRAT,272027,91861,179238
2002,MICHIGAN,1,DEMOCRAT,222687,71266,150701
2002,MICHIGAN,2,REPUBLICAN,222907,156937,65310
2002,MICHIGAN,3,REPUBLICAN,218855,153131,65067
2002,MICHIGAN,4,REPUBLICAN,218573,149090,68788
2002,MICHIGAN,5,DEMOCRAT,173339,14484,158709
2002,MICHIGAN,6,REPUBLICAN,183517,126936,56015
2002,MICHIGAN,7,REPUBLICAN,203069,121142,81108
2002,MICHIGAN,8,REPUBLICAN,230597,156525,73331
2002,MICHIGAN,9,REPUBLICAN,242880,141102,100760
2002,MICHIGAN,10,REPUBLICAN,216928,137339,78793
2002,MICHIGAN,11,REPUBLICAN,220405,126050,93411
2002,MICHIGAN,12,DEMOCRAT,206528,64902,140970
2002,MICHIGAN,13,DEMOCRAT,131941,10961,120869
2002,MICHIGAN,14,DEMOCRAT,174608,29030,145285
2002,MICHIGAN,15,DEMOCRAT,189063,52020,136518
2002,MINNESOTA,1,REPUBLICAN,265982,163570,101388
2002,MINNESOTA,2,REPUBLICAN,286860,152970,132551
2002,MINNESOTA,3,REPUBLICAN,296218,213334,82055
2002,MINNESOTA,4,DEMOCRAT,264540,98944,164597
2002,MINNESOTA,5,DEMOCRAT,255982,83566,171572
2002,MINNESOTA,6,REPUBLICAN,287312,164747,121339
2002,MINNESOTA,7,DEMOCRAT,260813,89673,170234
2002,MINNESOTA,8,DEMOCRAT,283931,88132,194909
2002,MISSISSIPPI,1,REPUBLICAN,133567,95404,37781
2002,MISSISSIPPI,2,DEMOCRAT,163050,72406,89913
2002,MISSISSIPPI,3,REPUBLICAN,219151,139329,79024
2002,MISSISSIPPI,4,DEMOCRAT,161868,39725,121742
2002,MISSOURI,1,DEMOCRAT,191055,56538,133946
2002,MISSOURI,2,REPUBLICAN,248828,167057,80953
2002,MISSOURI,3,DEMOCRAT,206878,83850,122181
2002,MISSOURI,4,DEMOCRAT,210238,67354,142204
2002,MISSOURI,5,DEMOCRAT,186167,62887,122645
2002,MISSOURI,6,REPUBLICAN,208088,131151,76168
2002,MISSOURI,7,REPUBLICAN,199863,149519,49841
2002,MISSOURI,8,REPUBLICAN,188321,135144,52645
2002,MISSOURI,9,REPUBLICAN,214125,146032,67412
2002,MONTANA,0,REPUBLICAN,331321,214100,116049
2002,NEBRASKA,1,REPUBLICAN,155844,133013,22603
2002,NEBRASKA,2,REPUBLICAN,142014,89917,51576
2002,NEBRASKA,3,REPUBLICAN,175956,163939,11897
2002,NEVADA,1,DEMOCRAT,121516,56632,64312
2002,NEVADA,2,REPUBLICAN,201343,149574,51251
2002,NEVADA,3,REPUBLICAN,178994,100378,77830
2002,NEW HAMPSHIRE,1,REPUBLICAN,221987,128993,92064
2002,NEW HAMPSHIRE,2,REPUBLICAN,221456,125804,94695
2002,NEW JERSEY,1,DEMOCRAT,131389,9448,121846
2002,NEW JERSEY,2,REPUBLICAN,168799,116834,51445
2002,NEW JERSEY,3,REPUBLICAN,189739,123375,65700
2002,NEW JERSEY,4,REPUBLICAN,174301,115293,58418
2002,NEW JERSEY,5,REPUBLICAN,199851,118881,80160
2002,NEW JERSEY,6,DEMOCRAT,137495,45655,91379
2002,NEW JERSEY,7,REPUBLICAN,183002,106055,76178
2002,NEW JERSEY,8,DEMOCRAT,131819,43281,88101
2002,NEW JERSEY,9,DEMOCRAT,139196,41667,97108
2002,NEW JERSEY,10,DEMOCRAT,102346,15754,86433
2002,NEW JERSEY,11,REPUBLICAN,183678,132938,50233
2002,NEW JERSEY,12,DEMOCRAT,171713,66238,104806
2002,NEW JERSEY,13,DEMOCRAT,92731,19925,72605
2002,NEW MEXICO,1,REPUBLICAN,172945,95711,76462
2002,NEW MEXICO,2,REPUBLICAN,141629,79631,61378
2002,NEW MEXICO,3,DEMOCRAT,122921,0,122921
2002,NEW YORK,1,DEMOCRAT,178530,96233,81325
2002,NEW YORK,2,DEMOCRAT,160213,83524,75845
2002,NEW YORK,3,REPUBLICAN,186622,98874,86871
2002,NEW YORK,4,DEMOCRAT,180253,93809,85496
2002,NEW YORK,5,DEMOCRAT,132741,63328,68773
2002,NEW YORK,6,DEMOCRAT,111818,42669,68718
2002,NEW YORK,7,DEMOCRAT,104272,54736,48983
2002,NEW YORK,8,DEMOCRAT,141576,68884,71996
2002,NEW YORK,9,DEMOCRAT,119935,62203,57104
2002,NEW YORK,10,DEMOCRAT,117571,44805,72313
2002,NEW YORK,11,DEMOCRAT,119174,50695,67967
2002,NEW YORK,12,DEMOCRAT,84765,40546,43809
2002,NEW YORK,13,REPUBLICAN,123606,62520,60475
2002,NEW YORK,14,DEMOCRAT,151606,65911,85029
2002,NEW YORK,15,DEMOCRAT,127400,49860,77036
2002,NEW YORK,16,DEMOCRAT,78454,29743,48411
2002,NEW YORK,17,DEMOCRAT,144582,70303,73569
2002,NEW YORK,18,DEMOCRAT,190018,93676,95396
2002,NEW YORK,19,REPUBLICAN,190318,102848,86595
2002,NEW YORK,20,REPUBLICAN,222534,125335,96227
2002,NEW YORK,21,DEMOCRAT,236967,107299,128584
2002,NEW YORK,22,DEMOCRAT,192271,98936,92336
2002,NEW YORK,23,REPUBLICAN,184613,110042,73825
2002,NEW YORK,24,REPUBLICAN,202632,108017,93669
2002,NEW YORK,25,REPUBLICAN,217160,113914,102214
2002,NEW YORK,26,REPUBLICAN,213994,105807,107105
2002,NEW YORK,27,REPUBLICAN,199883,105946,92998
2002,NEW YORK,28,DEMOCRAT,179708,84644,94209
2002,NEW YORK,29,REPUBLICAN,207793,116245,90633
2002,NORTH CAROLINA,1,DEMOCRAT,146157,52470,93157
2002,NORTH CAROLINA,2,DEMOCRAT,153184,52532,100121
2002,NORTH CAROLINA,3,REPUBLICAN,144934,131448,13351
2002,NORTH CAROLINA,4,DEMOCRAT,216046,83022,132185
2002,NORTH CAROLINA,5,REPUBLICAN,196437,137879,57972
2002,NORTH CAROLINA,6,REPUBLICAN,167497,151430,15906
2002,NORTH CAROLINA,7,DEMOCRAT,166654,47630,118543
2002,NORTH CAROLINA,8,REPUBLICAN,149736,80298,68744
2002,NORTH CAROLINA,9,REPUBLICAN,193443,140095,52815
2002,NORTH CAROLINA,10,REPUBLICAN,173292,102768,69819
2002,NORTH CAROLINA,11,REPUBLICAN,202260,112335,89026
2002,NORTH CAROLINA,12,DEMOCRAT,151239,51894,98821
2002,NORTH CAROLINA,13,DEMOCRAT,183270,82153,100287
2002,NORTH DAKOTA,0,DEMOCRAT,231030,108857,121073
2002,OHIO,1,REPUBLICAN,170928,110760,59566
2002,OHIO,2,REPUBLICAN,188016,139218,48310
2002,OHIO,3,REPUBLICAN,189951,111630,77538
2002,OHIO,4,REPUBLICAN,177727,120001,57149
2002,OHIO,5,REPUBLICAN,188254,126286,61348
2002,OHIO,6,DEMOCRAT,191615,76867,113972
2002,OHIO,7,REPUBLICAN,167632,113252,53836
2002,OHIO,8,REPUBLICAN,169391,119947,48950
2002,OHIO,9,DEMOCRAT,178717,46016,132236
2002,OHIO,10,DEMOCRAT,175536,45084,129997
2002,OHIO,11,DEMOCRAT,152736,35785,116590
2002,OHIO,12,REPUBLICAN,181689,116982,64060
2002,OHIO,13,DEMOCRAT,178382,54803,123025
2002,OHIO,14,REPUBLICAN,186372,134413,51439
2002,OHIO,15,REPUBLICAN,162479,108193,53743
2002,OHIO,16,REPUBLICAN,188378,129734,58058
2002,OHIO,17,DEMOCRAT,184674,89331,94441
2002,OHIO,18,REPUBLICAN,125546,125546,0
2002,OKLAHOMA,1,REPUBLICAN,214955,119566,94435
2002,OKLAHOMA,2,DEMOCRAT,197982,50722,146748
2002,OKLAHOMA,3,REPUBLICAN,196090,148206,47405
2002,OKLAHOMA,4,REPUBLICAN,197774,106452,90409
2002,OKLAHOMA,5,REPUBLICAN,195051,121374,72940
2002,OREGON,1,DEMOCRAT,238036,87933,149215
2002,OREGON,2,REPUBLICAN,252284,181295,70279
2002,OREGON,3,DEMOCRAT,234977,77345,156851
2002,OREGON,4,DEMOCRAT,263481,94378,168150
2002,OREGON,5,DEMOCRAT,251537,112686,137713
2002,PENNSYLVANIA,1,DEMOCRAT,140090,18824,121076
2002,PENNSYLVANIA,2,DEMOCRAT,171611,20778,150623
2002,PENNSYLVANIA,3,REPUBLICAN,150329,116763,33230
2002,PENNSYLVANIA,4,REPUBLICAN,202218,130534,70967
2002,PENNSYLVANIA,5,REPUBLICAN,143211,124942,18086
2002,PENNSYLVANIA,6,REPUBLICAN,201791,103648,97162
2002,PENNSYLVANIA,7,REPUBLICAN,221351,146296,74304
2002,PENNSYLVANIA,8,REPUBLICAN,203687,127475,75450
2002,PENNSYLVANIA,9,REPUBLICAN,174849,124184,50158
2002,PENNSYLVANIA,10,REPUBLICAN,164159,152017,12021
2002,PENNSYLVANIA,11,DEMOCRAT,168615,74108,93758
2002,PENNSYLVANIA,12,DEMOCRAT,169028,44379,124201
2002,PENNSYLVANIA,13,DEMOCRAT,211867,102883,107945
2002,PENNSYLVANIA,14,DEMOCRAT,123412,88,123323
2002,PENNSYLVANIA,15,REPUBLICAN,171713,98493,72488
2002,PENNSYLVANIA,16,REPUBLICAN,134597,119046,15395
2002,PENNSYLVANIA,17,DEMOCRAT,201291,96830,103483
2002,PENNSYLVANIA,18,REPUBLICAN,199349,119885,78669
2002,PENNSYLVANIA,19,REPUBLICAN,157145,143097,13908
2002,RHODE ISLAND,1,DEMOCRAT,159133,63209,95286
2002,RHODE ISLAND,2,DEMOCRAT,169610,39818,129390
2002,SOUTH CAROLINA,1,REPUBLICAN,142425,127562,14714
2002,SOUTH CAROLINA,2,REPUBLICAN,171359,144149,26938
2002,SOUTH CAROLINA,3,REPUBLICAN,178195,119644,57965
2002,SOUTH CAROLINA,4,REPUBLICAN,177417,122422,54445
2002,SOUTH CAROLINA,5,DEMOCRAT,141972,19859,121912
2002,SOUTH CAROLINA,6,DEMOCRAT,173047,56620,115855
2002,SOUTH DAKOTA,0,REPUBLICAN,336691,180023,155101
2002,TENNESSEE,1,REPUBLICAN,128886,127300,1570
2002,TENNESSEE,2,REPUBLICAN,185981,146887,38703
2002,TENNESSEE,3,REPUBLICAN,173921,112254,61050
2002,TENNESSEE,4,DEMOCRAT,184300,87428,95989
2002,TENNESSEE,5,DEMOCRAT,170886,61363,108903
2002,TENNESSEE,6,DEMOCRAT,177628,59904,117119
2002,TENNESSEE,7,REPUBLICAN,195558,138314,56672
2002,TENNESSEE,8,DEMOCRAT,167970,49657,117811
2002,TENNESSEE,9,DEMOCRAT,144260,23122,120904
2002,TEXAS,1,DEMOCRAT,153038,65987,86384
2002,TEXAS,2,DEMOCRAT,140501,54459,85492
2002,TEXAS,3,REPUBLICAN,154133,113974,39757
2002,TEXAS,4,DEMOCRAT,168285,70271,97304
2002,TEXAS,5,REPUBLICAN,139908,81439,57884
2002,TEXAS,6,REPUBLICAN,164037,115396,48155
2002,TEXAS,7,REPUBLICAN,108527,96795,11615
2002,TEXAS,8,REPUBLICAN,150926,140575,10247
2002,TEXAS,9,DEMOCRAT,147958,60636,86710
2002,TEXAS,10,DEMOCRAT,135624,20984,114428
2002,TEXAS,11,DEMOCRAT,144857,69477,74678
2002,TEXAS,12,REPUBLICAN,131931,121208,10616
2002,TEXAS,13,REPUBLICAN,150619,119401,30906
2002,TEXAS,14,REPUBLICAN,151129,102905,47742
2002,TEXAS,15,DEMOCRAT,66311,0,66311
2002,TEXAS,16,DEMOCRAT,72383,0,72383
2002,TEXAS,17,DEMOCRAT,163804,78871,84136
2002,TEXAS,18,DEMOCRAT,128926,29467,99161
2002,TEXAS,19,REPUBLICAN,127776,117092,10577
2002,TEXAS,20,DEMOCRAT,68685,0,68685
2002,TEXAS,21,REPUBLICAN,222093,161836,59654
2002,TEXAS,22,REPUBLICAN,159084,100499,57999
2002,TEXAS,23,REPUBLICAN,150552,77573,72249
2002,TEXAS,24,DEMOCRAT,112894,39493,73002
2002,TEXAS,25,DEMOCRAT,116126,52011,63590
2002,TEXAS,26,REPUBLICAN,164678,123195,41068
2002,TEXAS,27,DEMOCRAT,112209,43214,68559
2002,TEXAS,28,DEMOCRAT,100420,28737,71393
2002,TEXAS,29,DEMOCRAT,58593,2805,55760
2002,TEXAS,30,DEMOCRAT,119817,30529,88980
2002,TEXAS,31,REPUBLICAN,161484,111556,49429
2002,TEXAS,32,REPUBLICAN,147902,100226,47199
2002,UTAH,1,REPUBLICAN,179412,109265,69446
2002,UTAH,2,DEMOCRAT,224098,112201,110764
2002,UTAH,3,REPUBLICAN,153643,103598,49545
2002,VERMONT,0,REPUBLICAN,225255,144880,79571
2002,VIRGINIA,1,REPUBLICAN,117997,113168,4781
2002,VIRGINIA,2,REPUBLICAN,124846,103807,20829
2002,VIRGINIA,3,DEMOCRAT,91073,3516,87521
2002,VIRGINIA,4,REPUBLICAN,111041,108733,2285
2002,VIRGINIA,5,REPUBLICAN,150233,95360,54324
2002,VIRGINIA,6,REPUBLICAN,108732,105530,3170
2002,VIRGINIA,7,REPUBLICAN,163665,113658,49507
2002,VIRGINIA,8,DEMOCRAT,171799,68350,102759
2002,VIRGINIA,9,DEMOCRAT,152183,51587,100075
2002,VIRGINIA,10,REPUBLICAN,161615,115917,45241
2002,VIRGINIA,11,REPUBLICAN,163298,135379,27640
2002,WASHINGTON,1,DEMOCRAT,205034,90038,114087
2002,WASHINGTON,2,DEMOCRAT,202150,99922,101219
2002,WASHINGTON,3,DEMOCRAT,193329,73324,119264
2002,WASHINGTON,4,REPUBLICAN,161829,108257,53036
2002,WASHINGTON,5,REPUBLICAN,202282,126757,74770
2002,WASHINGTON,6,DEMOCRAT,196444,69625,126116
2002,WASHINGTON,7,DEMOCRAT,211003,54156,156300
2002,WASHINGTON,8,REPUBLICAN,203335,121633,80885
2002,WASHINGTON,9,DEMOCRAT,163710,67226,95805
2002,WEST VIRGINIA,1,DEMOCRAT,111261,317,110941
2002,WEST VIRGINIA,2,REPUBLICAN,163676,98276,64746
2002,WEST VIRGINIA,3,DEMOCRAT,125012,36857,87783
2002,WISCONSIN,1,REPUBLICAN,208613,140176,67753
2002,WISCONSIN,2,DEMOCRAT,247410,83256,163313
2002,WISCONSIN,3,DEMOCRAT,208581,76768,131038
2002,WISCONSIN,4,DEMOCRAT,141367,19143,122031
2002,WISCONSIN,5,REPUBLICAN,222012,191224,30480
2002,WISCONSIN,6,REPUBLICAN,171161,169834,1314
2002,WISCONSIN,7,DEMOCRAT,227955,80775,146364
2002,WISCONSIN,8,REPUBLICAN,210447,152745,57125
2002,WYOMING,0,REPUBLICAN,182152,110229,71204
2004,ALABAMA,1,REPUBLICAN,255164,161067,93156
2004,ALABAMA,2,REPUBLICAN,247947,177086,70152
2004,ALABAMA,3,REPUBLICAN,245784,150411,94419
2004,ALABAMA,4,REPUBLICAN,255724,191110,63968
2004,ALABAMA,5,DEMOCRAT,275459,73715,200999
2004,ALABAMA,7,DEMOCRAT,244638,60618,183408
2004,ALASKA,0,REPUBLICAN,299996,213216,85912
2004,ARIZONA,1,REPUBLICAN,253351,148315,103986
2004,ARIZONA,2,REPUBLICAN,279303,165260,112903
2004,ARIZONA,3,REPUBLICAN,225974,181012,44512
2004,ARIZONA,4,DEMOCRAT,110027,32548,77150
2004,ARIZONA,5,REPUBLICAN,268007,159455,107466
